Sender_name,Receiver_name,currency,timestamp,total_sent,total_received,balance
"Howard, McCarthy and Harris","Smith, Francis and Hurst",EUR,2022-06-07T07:37:20.454159Z,33755.2552,33755.2552,0.0
van der Noot & Jonkman,Striebitz,EUR,2021-01-09T16:14:41.160841Z,49652.913535023785,49652.913535023785,0.0
Koninklijke van Brunswijk,Trespa,EUR,2021-01-10T03:34:19.196036Z,84776.33060692271,13464.753919215267,-71311.57668770745
Leduc,Andrews-Finch,EUR,2021-01-12T01:52:44.858783Z,76001.40690305288,63459.19274537695,-12542.214157675924
Drub Mende e.V.,Welch-Ryan,EUR,2021-03-03T20:17:54.883463Z,123843.55585395789,22605.58072727376,-101237.97512668413
"Gough, Evans and Blackburn",Koninklijke van Brunswijk,EUR,2021-03-04T00:26:39.506199Z,51365.03896989094,51365.03896989094,0.0
Koninklijke van Brunswijk,"Howard, McCarthy and Harris",EUR,2021-04-06T20:22:48.946263Z,80792.2890625,51860.27734375,-28932.01171875
Leconte,Merle,EUR,2021-04-12T14:38:28.232432Z,94303.9453125,75509.4313063063,-18794.514006193698
Salz,de Koning NV,EUR,2021-05-04T16:31:28.868586Z,54958.920666852166,54958.920666852166,0.0
"Gough, Evans and Blackburn",Merle,EUR,2021-05-12T03:00:25.722727Z,156279.578125,142787.43093319162,-13492.147191808384
Legendre Maury S.A.,Didier,EUR,2021-06-02T04:33:02.366084Z,9999.9351,33748.07588971356,23748.140789713558
Leblanc S.A.S.,Leconte,EUR,2021-06-10T05:07:11.612144Z,9144.954473387861,9144.954473387861,0.0
Leblanc S.A.S.,Poirier S.A.R.L.,EUR,2021-07-05T04:49:55.856849Z,67148.73385823642,67148.73385823642,0.0
"Cooke, Cook and Bell",Ehlert,EUR,2021-08-06T10:28:21.321199Z,29783.00216334756,27910.783571177082,-1872.2185921704768
"Forster, Mitchell and Hall",Bosch & van Haspengouw,EUR,2021-08-09T22:01:54.141983Z,98070.83681293653,34015.67578125,-64055.161031686526
Johnson-Dawson,Leblanc S.A.S.,EUR,2021-08-15T21:19:40.259464Z,2833.9843,51090.429722992005,48256.44542299201
Croon Elektrotechniek,Kostolzin AG,EUR,2021-08-23T01:07:11.796396Z,79845.40625,81311.8628496918,1466.4565996917954
Fischer,Cameron-Buckley,EUR,2021-09-06T15:22:08.345109Z,97885.47511016717,27403.3643018018,-70482.11080836537
Stichting Mol,"Jones, Smith and Waters",EUR,2021-09-16T17:12:31.682319Z,49870.60546875,49870.60546875,0.0
Fabre SA,Stichting Mol,EUR,2021-10-12T15:04:12.577783Z,70942.60461119014,925.3958226832918,-70017.20878850685
Remmers & Gruijl,Auger Legros SARL,EUR,2021-10-18T04:48:29.200162Z,85727.77774622933,63854.17080740051,-21873.606938828823
Guibert S.A.S.,Samson et Fils,EUR,2021-10-20T20:02:11.652998Z,43691.64453125,59209.73828125,15518.09375
Roussel,Maillard,EUR,2021-11-04T06:39:24.013123Z,11992.617507781659,94239.95824720607,82247.34073942441
Schofield PLC,Bosch & van Haspengouw,EUR,2021-11-10T00:18:05.736115Z,77459.2676011948,77459.2676011948,0.0
Cichorius,Gröttner,EUR,2021-11-16T17:46:27.24182Z,27289.5877,27289.5877,0.0
Armstrong Inc,Groen & de Leeuw,EUR,2022-09-25T22:00:37.3728Z,38841.8694,32765.6521,-6076.217300000004
Stichting Mol,Cameron-Buckley,EUR,2023-03-03T17:12:07.250167Z,69639.7498,84539.7358,14899.98599999999
Roussel,Croon Elektrotechniek,EUR,2021-01-03T09:17:34.356554Z,811.5851955141588,92025.38212369673,91213.79692818258
"Gough, Evans and Blackburn",Cichorius,EUR,2021-03-29T09:54:00.476583Z,29857.204243717402,29857.204243717402,0.0
Leduc,Bosch & van Haspengouw,EUR,2021-03-29T15:54:13.097227Z,33682.2805535799,79521.04843607653,45838.76788249663
"Gough, Evans and Blackburn",Ehlert,EUR,2021-04-11T03:57:54.610535Z,45329.27884506178,84162.8167,38833.537854938215
Jäntsch Schweitzer GmbH & Co. KG,Koninklijke van Brunswijk,EUR,2021-04-16T10:25:17.178058Z,22040.202070047577,94742.06363290477,72701.8615628572
Fitzgerald Inc,Fitzgerald Inc,EUR,2021-04-20T16:25:55.88611Z,83464.16399952584,93631.10037706245,10166.936377536607
Goudriaan NV,Welch-Ryan,EUR,2021-05-15T23:01:13.574454Z,28828.98699261059,112615.65956921224,83786.67257660165
Freudenberger Grein Groth GmbH & Co. KG,Guillon Lesage S.A.,EUR,2021-07-05T19:44:11.254507Z,107223.1697044884,96447.19802038881,-10775.971684099597
Samson et Fils,Groen & de Leeuw,EUR,2021-07-13T19:27:31.012204Z,90594.83167377904,90594.83167377904,0.0
Langlois S.A.R.L.,Henderson-Wright,EUR,2021-07-29T23:58:35.424526Z,32346.170554697437,76547.56933900193,44201.39878430449
Jäntsch Schweitzer GmbH & Co. KG,Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-08-11T21:13:49.716216Z,76841.73024850694,76841.73024850694,0.0
"Simpson, Thompson and Lamb",Leconte,EUR,2021-08-26T23:13:39.270488Z,86677.54042666261,66755.43808490822,-19922.10234175439
Royal Schagen,Trespa,EUR,2021-08-28T05:53:08.745577Z,45929.18370673305,45929.18370673305,0.0
Moran PLC,Portaal,EUR,2021-08-28T21:26:35.645127Z,66683.1453085249,66683.1453085249,0.0
Cameron-Buckley,Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-08-30T00:10:08.837434Z,68347.64715558256,55084.649255997574,-13262.997899584981
Cameron-Buckley,Merle,EUR,2021-09-23T13:48:44.390956Z,77299.15429652008,44177.8117475695,-33121.342548950575
Moran PLC,Le Gall SARL,EUR,2021-10-10T09:31:11.017956Z,21874.480036567467,69450.4765625,47575.99652593253
Remmers & Gruijl,Samson,EUR,2021-10-18T04:48:29.200162Z,85727.77774622933,38016.8523,-47710.92544622933
Leblanc S.A.S.,Coolen NV,EUR,2021-10-31T06:24:48.483852Z,81015.18788525368,37288.977851569594,-43726.21003368408
"Stokes, Adams and Robinson",Mars,EUR,2022-04-12T13:57:25.717534Z,33768.9968,33768.9968,0.0
Royal Bastiaanse,Valette Fleury SA,EUR,2021-01-15T15:54:36.332284Z,15933.1123046875,15933.1123046875,0.0
"Kaur, Kemp and Turner","Kaur, Kemp and Turner",EUR,2021-01-17T03:19:46.124424Z,167952.8696625,1540.0021905683773,-166412.86747193162
Kostolzin AG,Moran PLC,EUR,2021-02-05T04:54:31.953189Z,35143.73133667375,35143.73133667375,0.0
Ehlert,"Jones, Shepherd and Price",EUR,2021-02-09T04:58:46.358474Z,91676.31282598388,9549.113610626075,-82127.1992153578
Wagenvoort Groep,Pruvost,EUR,2021-02-15T21:52:08.56954Z,68667.2890625,69436.8678,769.5787375000073
Maillard,Speer Dobes GmbH,EUR,2021-03-02T17:27:46.357793Z,15764.313624544488,87590.5859375,71826.27231295551
Cichorius,Franke,EUR,2021-04-01T23:52:40.814686Z,71004.64052535682,8297.458311091677,-62707.18221426514
Royal Schagen,"Kaur, Kemp and Turner",EUR,2021-04-19T01:19:16.888441Z,66494.71891132706,4551.953539812801,-61942.76537151426
Mars,Gröttner,EUR,2021-05-13T14:17:58.831074Z,34539.51209496525,61356.46707562826,26816.95498066301
Hanegraaff & Hekker,Trespa,EUR,2021-05-18T03:04:52.365639Z,51707.48133001423,72271.64088430537,20564.15955429114
"Cooper, Bailey and Barker",Kostolzin AG,EUR,2021-05-25T11:05:30.364351Z,15920.3935546875,15920.3935546875,0.0
"Johnston, Woodward and Anderson",Koninklijke Stinis,EUR,2021-05-27T10:47:15.118848Z,15210.133077447812,30324.79921107906,15114.666133631246
Scholz AG,Henderson-Wright,EUR,2021-07-10T05:31:52.029934Z,69001.25207444286,69001.25207444286,0.0
Guillon Lesage S.A.,Valette Fleury SA,EUR,2021-07-11T15:42:07.549918Z,48217.5267,72856.25188107623,24638.725181076225
Koninklijke Stinis,Nelson Group,EUR,2021-07-11T15:42:07.549918Z,84703.9695945946,92697.8046875,7993.8350929053995
Gröttner,"Houghton, Murray and Thomas",EUR,2021-07-19T08:31:54.311466Z,97499.6875,40238.16796875,-57261.51953125
Langlois S.A.R.L.,Guillon Lesage S.A.,EUR,2021-07-29T23:58:35.424526Z,32346.170554697437,29250.7821199008,-3095.3884347966377
Croon Elektrotechniek,Salz,EUR,2021-08-23T01:07:11.796396Z,79845.40625,79845.40625,0.0
Leduc,"Forster, Mitchell and Hall",EUR,2021-08-25T18:59:04.935975Z,75231.46478641563,94223.47676623992,18992.011979824296
Armstrong Inc,Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-08-26T10:23:39.739746Z,36235.0640113798,36235.0640113798,0.0
Putz,Striebitz,EUR,2021-08-26T10:23:39.739746Z,79308.34370554765,19825.212890625,-59483.13081492265
Merle,"Howard, McCarthy and Harris",EUR,2021-08-30T00:10:08.837434Z,6477.390424964438,68347.64715558256,61870.256730618115
Gröttner,Striebitz,EUR,2021-08-31T07:08:35.215198Z,53674.9766,11357.368193343404,-42317.608406656596
Wagenvoort Groep,Trespa,EUR,2021-09-22T09:19:51.058474Z,73115.03568174917,73115.03568174917,0.0
Armstrong Inc,Henderson-Wright,EUR,2021-09-23T00:56:34.736611Z,45547.226914414416,45547.226914414416,0.0
Fabre S.A.,Haneberg & Cammel,EUR,2021-10-12T06:25:55.037612Z,56814.10991731782,56814.10991731782,0.0
Royal Schagen,Scholz AG,EUR,2021-11-12T02:51:31.157595Z,79230.36712977022,73593.98707918444,-5636.38005058578
"Jones, Shepherd and Price",Teixeira S.A.S.,EUR,2021-11-13T01:22:00.858307Z,43916.503,43916.503,0.0
Portaal,Croon Elektrotechniek,EUR,2021-11-20T04:59:33.746736Z,109888.89506282599,40489.3828125,-69399.51225032599
Croon Elektrotechniek,Kaul GbR,EUR,2021-11-20T23:42:50.511469Z,80377.7109375,80377.7109375,0.0
"Sanderson, Fox and Holland",de Koning NV,EUR,2022-06-29T21:40:34.69032Z,2705.7496,53674.9766,50969.227
Salz,Kaul GbR,EUR,2023-02-03T18:31:07.773896Z,86439.1683,86439.1683,0.0
Auger Legros SARL,"Stokes, Adams and Robinson",EUR,2023-03-03T17:12:07.250167Z,84539.7358,88520.8042,3981.0684000000037
Langlois S.A.R.L.,Le Gall SARL,EUR,2021-01-17T03:19:46.124424Z,62823.39748456322,62063.2363,-760.1611845632215
"Johnston, Woodward and Anderson",Goudriaan NV,EUR,2021-02-01T09:21:15.533691Z,56385.6015625,56385.6015625,0.0
Trespa,Putz,EUR,2021-02-23T11:22:11.451672Z,20404.4219,88558.3325,68153.9106
Salz,Kostolzin AG,EUR,2021-03-01T09:54:19.483153Z,98834.3724693795,54395.808962157,-44438.56350722249
Hope-Short,Bailey-Bolton,EUR,2021-03-04T10:35:22.01179Z,26697.23208505588,38862.39513741269,12165.163052356813
Royal Bastiaanse,"Stokes, Adams and Robinson",EUR,2021-03-05T02:01:03.683923Z,66927.10847350309,66927.10847350309,0.0
Mars,Cichorius,EUR,2021-03-22T16:30:37.899075Z,47151.00832740635,47151.00832740635,0.0
Delahaye,Mars,EUR,2021-04-11T06:52:06.62252Z,71988.56833807491,71988.56833807491,0.0
"Johnston, Woodward and Anderson",Guillon Lesage S.A.,EUR,2021-04-20T16:25:55.88611Z,93631.10037706245,83464.16399952584,-10166.936377536607
le Gallen & van Gelder,Auger Legros SARL,EUR,2021-05-02T06:40:18.802773Z,82022.78823767588,82022.78823767588,0.0
Haneberg & Cammel,Pruvost,EUR,2021-05-28T05:23:59.6595Z,72368.39141773352,72368.39141773352,0.0
Schmitt,Valette Fleury SA,EUR,2021-05-28T19:09:06.204727Z,46193.768821490026,27813.702065552396,-18380.06675593763
Koninklijke van Brunswijk,Striebitz,EUR,2021-06-04T00:44:05.528589Z,113136.80641525077,113136.80641525077,0.0
Bosch & van Haspengouw,Maillard,EUR,2021-06-05T19:23:59.413376Z,34398.70421408251,34398.70421408251,0.0
"Simpson, Thompson and Lamb",Guillon Lesage S.A.,EUR,2021-07-05T19:44:11.254507Z,9313.905285200932,48223.599010194404,38909.69372499347
Franke,Hanegraaff & Hekker,EUR,2021-08-09T06:14:50.134225Z,31977.847842937943,47876.09765664541,15898.249813707469
Wagenvoort Groep,"Kaur, Kemp and Turner",EUR,2021-09-02T03:48:28.445666Z,82928.7421875,82928.7421875,0.0
Fischer,Franke,EUR,2021-09-16T15:44:10.085819Z,41751.94212247865,41751.94212247865,0.0
Kostolzin AG,"Cooper, Bailey and Barker",EUR,2021-10-27T22:48:14.185555Z,87156.99020649864,87156.99020649864,0.0
Remmers & Gruijl,Trespa,EUR,2021-12-25T17:44:10.879498Z,81267.2239,81267.2239,0.0
"Cooke, Cook and Bell",Nelson Group,EUR,2023-01-27T20:40:51.636007Z,70717.7,3315.2038,-67402.4962
Lesage,"Cooper, Bailey and Barker",EUR,2023-05-10T09:32:24.532444Z,56062.7107,56062.7107,0.0
"Houghton, Murray and Thomas","Smith, Francis and Hurst",EUR,2021-01-20T01:01:46.25407Z,92435.34375,40942.06782096129,-51493.27592903871
Pruvost,Haneberg & Cammel,EUR,2021-01-22T07:41:59.993558Z,24300.5625,24300.5625,0.0
Johnson Group,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-01-30T11:20:03.563063Z,77971.35179420994,77971.35179420994,0.0
Poirier S.A.R.L.,Trespa,EUR,2021-02-01T09:21:15.533691Z,45.97211958051802,45.97211958051802,0.0
Croon Elektrotechniek,Putz,EUR,2021-02-18T11:52:00.929657Z,60891.017662399245,60891.017662399245,0.0
Nelson Group,"Stokes, Adams and Robinson",EUR,2021-03-30T02:14:00.85037Z,58116.50960170697,58116.50960170697,0.0
"Jones, Smith and Waters",Cameron-Buckley,EUR,2021-04-17T23:06:08.892278Z,82432.22681951615,82432.22681951615,0.0
Hanegraaff & Hekker,"Stokes, Adams and Robinson",EUR,2021-05-20T19:38:18.328543Z,92435.3411,92435.3411,0.0
Ehlert,Leduc,EUR,2021-05-22T03:10:30.628868Z,1802.1556841586653,1802.1556841586653,0.0
"Forster, Mitchell and Hall",Lesage,EUR,2021-07-09T10:13:52.47257Z,37927.94140625,37927.94140625,0.0
le Gallen & van Gelder,Bourdon S.A.,EUR,2021-07-11T15:42:07.549918Z,96561.38377646284,48217.5267,-48343.85707646284
Bailey-Bolton,Salz,EUR,2021-07-16T23:30:33.102608Z,97382.5179163638,97382.5179163638,0.0
"Kaur, Kemp and Turner",Fischer,EUR,2021-07-19T08:31:54.311466Z,40238.16796875,70430.92513159226,30192.75716284226
Schofield PLC,Pruvost,EUR,2021-07-22T23:58:39.561568Z,85565.3752072733,87560.41856463205,1995.0433573587507
Portaal,"Forster, Mitchell and Hall",EUR,2021-07-26T01:16:46.701073Z,96618.671875,96618.671875,0.0
Coolen NV,Cichorius,EUR,2021-07-29T23:58:35.424526Z,76547.56933900193,32346.170554697437,-44201.39878430449
le Gallen & van Gelder,Henderson-Wright,EUR,2021-08-04T05:05:56.167076Z,7555.921645721652,1113.3216552734375,-6442.599990448214
Trespa,Wagenvoort Groep,EUR,2021-08-04T16:37:53.148694Z,61929.57636913229,61929.57636913229,0.0
Poirier S.A.R.L.,Welch-Ryan,EUR,2021-08-06T16:32:50.588085Z,30693.364005452822,42357.48947961119,11664.125474158369
Sontag,Johnson Group,EUR,2021-09-04T06:02:07.500779Z,34100.7440024294,50563.07492534669,16462.330922917296
Schofield PLC,"Jones, Smith and Waters",EUR,2021-09-09T01:03:16.451177Z,6830.4084,23625.45012734531,16795.04172734531
"Wilkinson, Bennett and Stanley",Fitzgerald Inc,EUR,2021-09-18T14:00:55.560095Z,19046.66385135135,79941.26587964369,60894.60202829234
Roussel,Kusch,EUR,2021-09-19T04:13:54.264296Z,8597.728431863869,8597.728431863869,0.0
Ferreira S.A.R.L.,Coolen NV,EUR,2021-09-27T02:25:35.410983Z,57468.7537,95674.7729,38206.019199999995
Langlois S.A.R.L.,Wagenvoort Groep,EUR,2021-09-28T12:36:16.00997Z,82233.58101781557,37803.324294689424,-44430.25672312614
Drub Mende e.V.,Wagenvoort Groep,EUR,2021-10-06T12:24:09.113559Z,97105.3963463111,26549.94921875,-70555.4471275611
Teixeira S.A.S.,Bosch & van Haspengouw,EUR,2021-10-09T17:09:02.666752Z,15830.431048618366,15830.431048618366,0.0
Morin Boulanger et Fils,Speer Dobes GmbH,EUR,2021-10-10T09:31:11.017956Z,85268.7109375,21874.480036567467,-63394.23090093253
Striebitz,Didier,EUR,2021-10-16T10:03:13.655553Z,32275.467490516832,32275.467490516832,0.0
Remmers & Gruijl,Trespa,EUR,2021-11-16T05:09:58.06417Z,30730.8063,30730.8063,0.0
Haneberg & Cammel,Merle,EUR,2023-02-18T20:51:39.519305Z,39156.9565,9999.9351,-29157.021399999998
Valette Fleury SA,Henderson-Wright,EUR,2021-01-17T03:19:46.124424Z,56385.6,39849.369,-16536.231
"Cooper, Bailey and Barker",Groen & de Leeuw,EUR,2021-02-10T20:51:02.801937Z,8737.8583984375,8737.8583984375,0.0
Franke,"Howard, McCarthy and Harris",EUR,2021-02-22T20:48:26.36961Z,17442.941708155526,17442.941708155526,0.0
Fabre SA,Moran PLC,EUR,2021-03-16T05:35:16.655035Z,81091.9785656443,30954.903947988594,-50137.0746176557
Auger Legros SARL,Drub Mende e.V.,EUR,2021-03-17T22:01:21.130857Z,30753.78683634477,30753.78683634477,0.0
Striebitz,Poirier S.A.R.L.,EUR,2021-03-24T01:57:52.277053Z,32604.318545519203,81153.99033902324,48549.671793504036
Mars,Delahaye,EUR,2021-04-07T13:36:37.808189Z,56585.80543324223,56585.80543324223,0.0
Trespa,Remmers & Gruijl,EUR,2021-04-14T01:48:03.265564Z,40035.5739,40035.5739,0.0
Roussel,Kostolzin AG,EUR,2021-04-27T07:03:03.638999Z,43203.317626837365,80068.11625477012,36864.79862793276
Bourdon S.A.,Fitzgerald Inc,EUR,2021-05-02T15:50:05.88787Z,28811.442404575628,28811.442404575628,0.0
"Jones, Smith and Waters",Auger Legros SARL,EUR,2021-06-12T05:15:58.531008Z,60003.534960522324,60003.534960522324,0.0
"Kaur, Kemp and Turner","Johnston, Woodward and Anderson",EUR,2021-06-19T20:07:34.694589Z,16017.458659317212,16017.458659317212,0.0
Koninklijke van Brunswijk,Royal Schagen,EUR,2021-07-22T14:33:33.48526Z,8948.88700146776,95520.6640625,86571.77706103225
Drub Mende e.V.,"Howard, McCarthy and Harris",EUR,2021-07-31T18:12:40.719529Z,27304.149743142018,68973.92792851626,41669.77818537425
Fischer,Welch-Ryan,EUR,2021-08-02T02:57:43.120309Z,80636.8984375,80636.8984375,0.0
Koninklijke van Brunswijk,Hanegraaff & Hekker,EUR,2021-08-04T05:05:56.167076Z,31843.95647473537,31843.95647473537,0.0
Merle,van der Noot & Jonkman,EUR,2021-08-30T00:10:08.837434Z,6477.390424964438,17170.076753234032,10692.686328269594
Merle,Sontag,EUR,2021-09-04T23:15:40.042185Z,12541.482374644382,12541.482374644382,0.0
"Jones, Smith and Waters",Ruppert GmbH & Co. KG,EUR,2021-09-08T05:42:19.411333Z,21675.721543172385,19476.96997984827,-2198.7515633241164
Guibert S.A.S.,Bosch & van Haspengouw,EUR,2021-09-21T04:37:09.631835Z,54214.66146624152,54214.66146624152,0.0
Koninklijke van Brunswijk,Scholz AG,EUR,2021-09-23T13:48:44.390956Z,44177.8117475695,77299.15429652008,33121.342548950575
Lesage,Evans-Davison,EUR,2021-10-07T18:57:22.237934Z,36575.9945037082,36575.9945037082,0.0
Ruppert GmbH & Co. KG,"Gough, Evans and Blackburn",EUR,2021-10-17T23:23:18.26368Z,70119.203125,44503.167229729734,-25616.035895270266
"Jones, Shepherd and Price",Samson,EUR,2021-10-21T02:21:59.445432Z,63605.5623,97489.828125,33884.265825
"Jones, Shepherd and Price",Guibert S.A.S.,EUR,2021-10-24T23:37:07.441449Z,52135.272196538644,82740.2903254378,30605.01812889916
Johnson Group,Trespa,EUR,2021-11-10T18:25:40.029885Z,89159.09495021337,89159.09495021337,0.0
Leduc,Trespa,EUR,2021-11-21T10:34:38.032737Z,56860.1476,81826.9114,24966.7638
Merle,"Johnson, Hope and Evans",EUR,2023-01-27T20:40:51.636007Z,3315.2038,70717.7,67402.4962
Cameron-Buckley,Ruppert GmbH & Co. KG,EUR,2021-01-17T03:19:46.124424Z,112204.7315,173371.2862,61166.55470000001
Croon Elektrotechniek,Leduc,EUR,2021-01-19T17:05:37.661911Z,48215.2166211155,48215.2166211155,0.0
Ferreira S.A.R.L.,Ehlert,EUR,2021-03-13T03:39:23.608497Z,182157.05014224752,103622.18578211378,-78534.86436013374
Bender Scheibe GmbH & Co. OHG,Moran PLC,EUR,2021-04-11T06:20:35.855091Z,3011.088467329689,58389.8610689341,55378.77260160441
Andrews-Finch,"Cooper, Bailey and Barker",EUR,2021-04-22T10:10:55.189523Z,27484.197265625,15810.638671875,-11673.55859375
Schofield PLC,de Koning NV,EUR,2021-06-02T15:26:00.312546Z,90524.4609375,90524.4609375,0.0
Leblanc S.A.S.,Coolen NV,EUR,2021-06-06T20:01:23.742414Z,99031.04395005222,26226.40625,-72804.63770005222
Samson,Poirier S.A.R.L.,EUR,2021-07-26T13:19:27.976833Z,73267.48442610848,33444.277318048385,-39823.207108060094
"Wilkinson, Bennett and Stanley",Fitzgerald Inc,EUR,2021-07-31T12:23:24.706279Z,57795.43017385363,57795.43017385363,0.0
Auger Legros SARL,Armstrong Inc,EUR,2021-08-05T07:02:15.995524Z,26614.601126758782,26614.601126758782,0.0
Royal Schagen,Leblanc S.A.S.,EUR,2021-08-06T01:10:39.78503Z,73291.97042437174,73291.97042437174,0.0
Mars,Nelson Group,EUR,2021-08-06T13:14:03.099027Z,13434.806640625,13434.806640625,0.0
Bosch & van Haspengouw,Poirier S.A.R.L.,EUR,2021-08-12T22:50:48.596714Z,6664.9577,13851.945902377112,7186.988202377112
"Jones, Smith and Waters","Sanderson, Fox and Holland",EUR,2021-08-17T18:18:50.617244Z,12351.1861,24086.551156755406,11735.365056755405
Merle,Wagenvoort Groep,EUR,2021-08-17T18:18:50.617244Z,3704.421063744666,27096.9296875,23392.508623755333
Armstrong Inc,"Cooper, Bailey and Barker",EUR,2021-08-26T10:23:39.739746Z,36235.0640113798,94329.2374,58094.1733886202
Bailey-Bolton,Portaal,EUR,2021-08-28T21:26:35.645127Z,72143.18645795475,66683.1453085249,-5460.0411494298605
"Johnston, Woodward and Anderson",Remmers & Gruijl,EUR,2021-09-19T01:40:45.174397Z,43174.44921875,43174.44921875,0.0
Grein Groth,Pruvost,EUR,2021-09-29T02:13:40.952588Z,106663.58832682173,58695.26572502182,-47968.32260179991
Maillard,Bailey-Bolton,EUR,2021-10-02T05:25:38.093987Z,846.1154089430713,846.1154089430713,0.0
Johnson-Dawson,Leblanc S.A.S.,EUR,2021-10-18T15:18:20.778045Z,106046.60419600672,11684.727586444325,-94361.8766095624
Trespa,Wagenvoort Groep,EUR,2021-10-20T20:31:35.298766Z,36591.268077287816,36591.268077287816,0.0
Sontag,Gröttner,EUR,2021-10-25T02:30:04.577983Z,79165.75866288842,13113.203125,-66052.55553788842
Gröttner,Nelson Group,EUR,2021-10-30T07:26:52.252923Z,1736.9798583984375,1736.9798583984375,0.0
Koninklijke van Brunswijk,Royal Schagen,EUR,2021-10-31T14:02:03.022278Z,66598.8206,43476.47359530583,-23122.347004694173
"Howard, McCarthy and Harris",Merle,EUR,2021-11-20T04:23:47.044772Z,95641.33342040704,50072.992585281914,-45568.34083512513
Ferreira S.A.R.L.,Salz,EUR,2022-05-07T23:36:39.025056Z,41258.6767,41258.6767,0.0
"Johnson, Hope and Evans",Teixeira S.A.S.,EUR,2022-10-23T00:59:44.959795Z,97499.684,97499.684,0.0
Bosch & van Haspengouw,Croon Elektrotechniek,EUR,2021-01-13T07:05:03.783629Z,85517.03265765766,85517.03265765766,0.0
le Gallen & van Gelder,Koninklijke Stinis,EUR,2021-01-15T15:54:36.332284Z,61573.153745851116,44285.002518966336,-17288.15122688478
Schmitt,Leblanc S.A.S.,EUR,2021-01-17T12:13:57.432369Z,47821.887020447415,47821.887020447415,0.0
Schmitt,Goudriaan NV,EUR,2021-01-30T11:20:03.563063Z,5984.87255859375,5984.87255859375,0.0
